"business_id","avg_review_stars","review_count","fries","chips","onion rings","nachos","wings","burger","monzarella stick","quesadillas","cheese","sandwitch","pizza","taco","popcorn","bacon","slider","fried","shrimp","salads","dip","nugget","oysters","peanut","chicken","beer","wine","cocktail","spirit","rum","whiskey","vodka","tequila","gin","daiquiri","manhattan","mojito","margarita","martini","waiter","waitress","park","wifi","restroom","price","music","band","light"
"mRWNt7hxoFzo5XZaoSC7aA",3.50746268656716,67,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"j37Z4LIXTH9j6KOq9aX8DQ",3.44047619047619,168,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YfKZh6Op-PmuKyzZu_DMGQ",2.68421052631579,57,-1,0,0,0,1,1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Bp2pM6YLjcKjiKbVecwIMQ",3.60975609756098,41,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"x4tKwQK09akHC7qONjVKcQ",3.48717948717949,78,1,0,0,1,0,-1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"yREHrM0k3MlDxc0ZjwRoNQ",3.5,30,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HhPVzZYQI-akaXRK_A4dKQ",2.63157894736842,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0
"IlkzevKMF1hGYEbrd04J5A",3.66666666666667,75,1,0,0,0,1,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e0blPZYr39r3ohUDFA-MnQ",3.48979591836735,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"XMJpOti7qAamQFfHJwFBSQ",3.72549019607843,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2f90tMt0SFkwBJ6exobY3Q",4.29333333333333,75,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"lNuedAMNPFROMiI0YRTCAw",3.19444444444444,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"MPbzeBX4f98CgK0ih1rLVw",4.38461538461539,52,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T4PmlxuoVDYekaqsFEG9RA",3.24324324324324,37,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"tFXtHPDJ9hVJEb266mpnqA",3.5,92,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09pf_DnQV5Y5y2reoIPXlw",3.57575757575758,33,0,1,0,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"NCQsIvDF9e-bNyPwKJOUBg",2.57303370786517,89,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WMTo7sdKEQKsfrbRNUHChw",4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ncW0rqy9EQt6YZ9IkeXvQ",2.94117647058824,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"guGPP-3ZsXdLNjtZDnR7tw",4.39759036144578,83,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"WTlT_YIv_qAwYWIa9i9HOA",3.65,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"pYeQ80rPttM6KzMQ3MXE8g",3.58823529411765,34,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,1,-1,-1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"9GA2gmLV4NX2oJkuz6fdcA",2.875,32,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1RECFIhw6tdiP4l3smu6Kw",3.66535433070866,254,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"bQ-sXUqPSr4-iJfB764Nzw",2.85164835164835,182,0,0,-1,-1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0
"ndq4rJcFLMbMGU_gK5u79Q",3.38709677419355,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CwcDRtNgjgM4pLS4o63g6A",3.30487804878049,82,0,-1,0,0,1,1,0,0,0,0,1,0,0,-1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
"1J_X-UqQgDj-mtogVbF11Q",3.21875,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPcGFLP_mRt9yvgP3ALXOQ",4.30639730639731,297,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"f1K6hzQecl-sJFYRUHvDDQ",4,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"WAvBDsUGa_nzmcwfc42Qng",3.78181818181818,55,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"vEtE2CTl3rrDpTC20RUisQ",3.37878787878788,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"O-l6sXzgGziFXmfzR_hi7Q",3.28125,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JS8zqTShTYXHvpsWYTaQ6A",3.93798449612403,129,0,1,0,1,0,0,0,-1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"ddouZi236BpT15DzXjRHiA",3.61744966442953,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"yZ_wpRr4Svw8YRZ9voCgIw",3.9375,176,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0
"CipRVpM7YzsE-9U9wf2YNQ",2.62393162393162,117,1,-1,0,0,0,0,0,-1,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"qX9dJb-xCLZBCS-IlXv8Ng",3.0379746835443,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50UjA4nDdqypN-hBUOAPmQ",3.74468085106383,141,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"Xn6T7Xs7-KjZDHsz0fUlCg",4.38983050847458,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"gldPX9ANF5Nic0N7igu2og",3.99588477366255,486,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"HG3ROmv3FJZTMJPpThSXOw",3.95792079207921,404,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,-1,0,0,0,0
"jHorbim1upMIE1zuQKrqrA",4.18918918918919,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17DImn_vPnuwU9hhRFXlUA",4.18137254901961,204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,-1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0
"LqEZNMIsJOWUWSxdHHCBig",4.17567567567568,74,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"keJGpYownJ-j2zQJ5huvqg",3.93801652892562,242,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
"k162VzBoU0CSZM-xVbNTnw",3.64406779661017,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CLSRz9E-HmQRDwV2_smoDA",3.46913580246914,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sMJAUZNU6u4iNvpmaLgx_g",3.76811594202899,69,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"QIXz6e0SZ4okLBFBsO79_Q",4.30882352941176,68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"SuMi4hxed5qk-M8IklFg8Q",2.98373983739837,246,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,1,0,0,0,0
"hTZGMEKTtaY0wwB-czFxxA",3.15748031496063,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"9nTF596jDvBBia2EXXiOOg",3.26923076923077,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X88w0XrUSIKue9Vuwtqs_g",4.19622641509434,265,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hDD6-yk1yuuRIvfdtHsISg",2.96941896024465,327,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,1,0,0,0,0,0,0
"VwCtpOYiCKA5VXbKZhCSVA",3.73148148148148,108,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"MtjOk7u7sp3yWyzscAIG4Q",4.05405405405405,37,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"6V8D6uCQ-ChFap59Fc-ZoA",3.475,40,0,0,0,1,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"LNAI2hGXzAFq_9KFwpdshg",2.46296296296296,108,0,1,-1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"7GvOhqdl1EeSnvWQ0NH9mQ",4.14736842105263,95,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4JkIFC5MC7LPzu4v3Pay6w",3.32075471698113,53,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"I26PLVBABlTcUJ8pq08p_g",3.44186046511628,43,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"N42CouuodYv-yGpmuUZyew",3.88709677419355,124,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"gae9LAyt7Qvf_OgAkWASxA",2.66666666666667,147,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7U73RqIg6JA0WThxWUV3uA",4.14917127071823,181,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0
"Yf74t_bR1mhRXY03IU6OhA",2.90566037735849,53,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"-1xCh7Cocn6IwFzhELyohA",2.4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JJi7c7uiTzCqeWNTsldgXQ",3.92307692307692,65,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cg5hUSWUwFImqO4beH1Zyg",4.45714285714286,35,0,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O4eH0Hlu7lr_uuE2-Ymydw",2.96774193548387,62,0,0,0,0,1,1,0,-1,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"i-2OzvZUDtvKCMq1vcRSZg",4.40425531914894,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"AspFf1d9sRaUloPJAHMqAg",3.35074626865672,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"W4k4E2dbDN6bwtPPgNm-XA",3.89024390243902,82,1,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"5Tu0bBjzMYoNwj7ZJ-6EBg",3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EhlOUjd2dh52SV_XfoORSA",3.58904109589041,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7pyBqVHSq9uE3aODO_hhTA",3.47058823529412,34,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iuIkzvQRb4DVWOMhE4GI3g",3.77777777777778,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"G32N8Tr2LyvHl4FnUTt5pg",4.08029197080292,137,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"U3_446QN2gdF87stGCfu1Q",3.82291666666667,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"WKlMFUCGI7dCysGkFLWvaQ",4.16535433070866,127,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"gomzC2CMt6MD_ykOSGwdDA",4.13157894736842,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"ry9MaSq_tpNODhYoIyA42Q",4.14893617021277,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"0QThBvFYadl5_t4P_rKd8Q",3.52542372881356,59,0,0,0,1,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"mt9mrG8wALTzD3YYGim3mQ",3.16949152542373,236,0,0,0,1,0,0,0,0,1,0,1,0,0,-1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cxVp-a28Cp7lavjaPMvK5w",3.24897959183673,245,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,-1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0
"rBko32y5vK13SD_sW3AG_g",4.42028985507246,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pPyg8s0O8JB7bDCaCj398w",4.41666666666667,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rreIYrzI9U052p7nN_qogA",4.38144329896907,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0
"_XlO-uEB3ZMA19Q8Ljbipw",4.53703703703704,54,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5p60nXyjQruKvEZix6ahVQ",3.50943396226415,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0
"jFs8pmCWB6n0LWzddOwI1g",2.98936170212766,94,0,0,0,0,0,0,0,0,1,0,1,1,0,-1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0
"7mOWMhlibS62hedb1m5A3Q",4.3828125,128,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"r6YlsmM53fDwbRNlNl-OUQ",3.43333333333333,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TeaOjHwZmKYlD9ce1l-8Ug",3.5625,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"qXGKYRwCR9SLgLl0g_9o5g",2.36206896551724,116,0,-1,0,0,0,-1,0,0,-1,0,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
"AIbCGVTv_oPE3S957E47Lg",3.50704225352113,142,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sw0nkPQvtxLtTyRnr-dt7A",2.61224489795918,49,-1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0
"scIbMKZIigMz4w5Q2SltTg",3.34090909090909,44,1,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oPvYovnl06fy5W0e51zjMQ",3.64,150,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1,0,0,1,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,0,0,0,0
"OizfDRfXlr8qUShdWwiCEA",4.20754716981132,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"a_62dMNb-UjY6Mc4tbt42g",3.81451612903226,124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JJaIocUyzeSyRSLfibHYRg",4.13513513513514,37,-1,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1839Avk-JpsRaBtrNRbqyg",2.03921568627451,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A4kCvILTgfr_2cG0_yGNiw",3.45714285714286,140,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"4ggOHxvlxnF0a00hDDVbnQ",3.35526315789474,76,0,0,1,0,1,1,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"XjAb0mxgCtq96pWWJjUBAg",2.71764705882353,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0
"LotwXDcHQmt4usltEvw_PQ",3.45744680851064,94,0,-1,0,0,0,1,0,0,0,0,0,1,0,-1,0,-1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"fTNhNmjkNzdaPy3LFAnwvQ",3.3125,64,1,0,0,0,0,1,0,0,1,0,0,-1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"R-GbmmHHfAyPo1qs4jo0TA",3.07352941176471,68,0,0,0,0,1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
