"business_id","avg_review_stars","review_count","fries","chips","onion rings","nachos","wings","burger","monzarella stick","quesadillas","cheese","sandwitch","pizza","taco","popcorn","bacon","slider","fried","shrimp","salads","dip","nugget","oysters","sauce","peanut","chicken","beer","wine","cocktail","spark","spirit","rum","whiskey","vodka","tequila","gin","negroni","daiquiri","manhattan","mojito","margarita","martini","waiter","waitress","park","wifi","restroom","price","music","band","light","environment","atomsphere"
"eQtknHB0KrfO1bff68ZWtw",4.76315789473684,38,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0
"FcvWRrwhjIqktji6iLpaUA",3.09722222222222,72,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0
"5l8VDB6hXXm-uJP2_4SRMw",3.86764705882353,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"dc6sPg9kNliz_Cy2yX19tw",3.27615062761506,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0
"_iEl9sCLsvXEFHUWPvgsAg",3.98433420365535,383,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"HK3wV8AiEmYAohIW13FoYQ",3.91477272727273,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0
"7mFNJCgmZCiSjv2mzoP1Cg",3.01923076923077,104,-1,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0
"GWva6TXiI4ZYejGTx4gqiQ",3.44210526315789,95,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ToFm2DhhTdr0Kv0A7Sdj6g",4.18441558441558,385,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
"EM4Qo0Tm40H8Nfk3s8Dy0g",4.30872483221477,298,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
"WsQ-TrX-6W32rzb-vBygZQ",4.27868852459016,61,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"EEGajOchS2BIZNvJcPK3uw",4.37593984962406,399,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,-1,0,-1,0,0,1,0,0,0,0,1,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5RqU2YARBU69d9zK6h-fXg",3.636,250,1,0,1,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"nkHaix6KenApS8M-liZsCQ",3.94276094276094,297,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
"FoKx_RP4kUM-aiGo3wlUUw",4.21428571428571,238,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"PQicuLOZ3uNJKn4PtayjlQ",3.29736842105263,380,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"-Bdw-5H5C4AYSMGnAvmnzw",4.40362438220758,607,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"B7G_2Hx8Rx8l6oQ6K3n5Uw",3.63888888888889,144,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0
"mhMhYsmJB4t0-ok1ABvNBg",4.47945205479452,146,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"57Ot-sRTzL925ipv-5SzTg",3.6875,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"tYdVqMv76L6UykoHSOE8Cw",4.13740458015267,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,0,0,0,0,0
"8-_jXGGDFPFAPB4r1x-81w",3.47785977859779,542,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"kH8-zIJ1rxHjs5qHGBrsiw",3.80281690140845,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"H7_yu7MgzSXB0vb959yXdA",3.65714285714286,175,0,-1,0,0,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,1,-1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"xudgMGJvmXIljlxZmeYODg",4.14699792960663,483,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0
"edskUGX_9FHCFnDG2ETKIw",3.47619047619048,168,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,1,-1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,-1,-1,0,0,1,0,0,0,0,0
"9vkVY5puIHRfKMgJB4LBnw",3.50287356321839,348,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"csy-xJWM68SXabizUIhucA",4.296918767507,357,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
"apdb7MGnmnx6nGWBJ0ch_g",4.35802469135802,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0
"xmAakatNKpvIJ-Fmq5swCw",4.14611872146119,219,1,0,0,-1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"0kD9yJIB2cmvOh8-WbcO_w",3.55223880597015,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"55-DnfWgwI75ozYLnrB5kw",4.26984126984127,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sF_cT9_jMwWJsb5z2KXPHQ",3.61904761904762,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"SE6VY8EWjEuAOzl19IQiCw",4.55882352941176,34,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"AueEbb9kao4lt6CYt06hqw",3.90909090909091,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,1,0,1,1,-1,0,0,0,0,0,1,0,1,-1,1,1,1,0,0,0,0,0,0,0,0
"Ca2adKUeRpDxV4YxWaUtew",4.2280701754386,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YbOhR475lR0xsNJjoAmMXQ",3.70192307692308,208,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0
"fMbZz6-ctMg4s5VsHoO80Q",3.24242424242424,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ld2hhA3q3cdkptwS1fsYEg",4.01030927835052,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2NiBvT5zL272IRcxru_x9A",4.03112840466926,257,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,-1,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,0,0
"Z3dJG3W9xrxegM5j8ny74w",2.97872340425532,94,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0859wfd1BQHG46Zpwhc0ZQ",4.46332046332046,259,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
"6FO2DTcN7zqFfl090zf12g",2.66839378238342,193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"e-cxqDjKEHEcISP2iGcZxg",3.3257790368272,353,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,0,0,1,0,0,1,0,-1,0,0,1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0
"X1-AbThDu9tmijcGnsi8Ug",4.94736842105263,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"47JJtwt6vhyYa5Z-mAFv7A",3.82894736842105,76,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1,1,0,0,0,0,-1,1,1,1,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0
"rjlAUHT8B6KhKAmkZqS1xw",4.3015873015873,315,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
"67X6JB3kvZ2B_p8pucgNXA",3.40112994350282,354,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,0,0,0,0,0
"hU6sN5r6vayqm_RMgvPGOQ",3.59668508287293,181,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
"0QBFtNNj9RIggZGeivcbEg",3.703125,192,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"G_mqw9nNYDFkwtCe5Jd8QA",4.53191489361702,235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0
"U9FCFksABmJcS5Di22PspQ",3.90551181102362,127,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"34VuBMNaG9nJiyqsnoEgPg",3.93622448979592,392,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"qL7oHKdDd4eM2NIE4SFYAg",3.79577464788732,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"TK4nUh28mp1rJAgA3hQCUQ",3.13333333333333,75,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"ivAe-BA1y3DOyRUKHdPnQA",4.02304147465438,217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"NgDyxaeItFSInv7J5paGLQ",4.25194401244168,643,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,-1,0,0,1,1,0,0,1,0,0,0,0,0
"06lCNuSrCnaU6eq0EV4PYg",3.88559322033898,236,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"qS8RTVYBHECxDtOVSyZJkw",3.07740585774059,478,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0
"lap6PTY8pyckPSMgvCuIbA",3.60344827586207,116,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"BvTU8s3v-qfTtsSKV6Y16A",3.7687074829932,147,0,1,0,0,0,0,0,-1,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5pEQwYimyfp5wpeudYNahw",4.77142857142857,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"1muT5zEqoC4qp9ms08qJtQ",3.53892215568862,334,0,-1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"fTWNUK7Gp0PP7fNRjMFoeg",3.7,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
"OGRB__fguKfGpPdH7FvBDA",3.63888888888889,360,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"oMBNvB6tHlwW3UwGBYqljw",4.14746543778802,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"R67i1c41zZZ3QMYDPmNClw",4.49056603773585,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"cpkBJhBujpBFZ0rOItE-4g",4.05853658536585,205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6t98--hqg8suYkm_37re8w",3.52820512820513,195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,0,1,0,0,0,0,0
"RvG07zPC9O_g9GXA5Lt9gQ",3.94017094017094,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"VrIskBdLuRxS0HsSimJOhA",2.85538461538462,325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0
"a3mJdNVP-ve3l3z9LRJXQQ",3.4888178913738,313,1,0,0,-1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,-1,0,0,0,-1,1,-1,0,-1,0,0,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"cQNGkOyCvnIqs78vO8SGJQ",3.61194029850746,536,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0
"UX8xcfHhnRbgmUK1kXLYrQ",2.57638888888889,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NM3iiGNrwoyNKWXiRT-nKA",2.86259541984733,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"uTCOEqjuVAXUOzti5TWj2Q",3.78481012658228,158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"ibf4xvHWD4t1DOOZhidHBg",3.47493403693931,379,0,0,1,0,-1,1,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,-1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
"dnBQZpWTyJzTe0QJf7YK5w",4.04577464788732,284,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2gzB4EE7B_QEFWZtJTG4dA",3.67241379310345,58,1,0,0,0,0,1,0,0,-1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"bBxctA7YVbZgpExmsVK7tg",4.375,32,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ap17p-tA4Ipzy1s35DfCfg",4.38008415147265,713,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,-1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"OeQUmob9q5sbEixK2-Tozw",3.06473214285714,448,1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ud4410hDak6LxcXzCOy1kw",4.03614457831325,83,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0
"U1VRdnJgCSOujL7vnGwKxw",4.561872909699,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,-1,0,0,1,0,0,0,0,0
"A5MtqX6wEFncepdljbjnQQ",3.90322580645161,62,0,-1,0,0,1,0,0,-1,-1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"SIBaomIYVvsMU0GTuqX4vQ",3.99043062200957,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"xJ8KByAD9p-laEmW1to_vQ",1.92307692307692,52,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"OZqAZkjhV_nyHsbnKaD1WQ",4.13366336633663,202,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,1,0,-1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
"g6B5hVt6oZRVO2wR4f0sNw",4.20164609053498,243,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0
"-0tgMGl7D9B10YjSN2ujLA",3.40909090909091,132,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ZZxgrXYDC6RIPrWCl9kdjA",3.51485148514851,101,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"dAvcyy08flqhFIzOIdg2UA",3.25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"VasgFCcYS8JUIdqb5KsPAQ",3.76649746192893,197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0
"5nWfU-qheLL-JzwYgHe_cQ",2.98412698412698,126,0,0,0,0,0,1,0,0,0,0,-1,1,0,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0
"042IHd5KjHiMuBtGtugO_g",3.92832764505119,586,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,0
"UWuB3vikQmf0-x2ZXjxdmg",3.08333333333333,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"HFikJM7Dhksg-5FpxdxPuQ",4.23333333333333,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"uTlDVK8-7VwpLhHnCRTCLg",2.77551020408163,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"_SnjiEQQ-3rJo1yLZYE_NQ",2.24,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"UHMnvEITSspCVWTGRIKRaQ",3.36111111111111,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,-1,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0
